type,policy_name,target_url,target_dt,snapshot_dt,snapshot_url,word_count
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2011-08-12,2011-07-16T05:09:09Z,http://web.archive.org/web/20110716050909/http://www.spotify.com:80/us/legal/end-user-agreement/,3850
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2011-09-12,2011-07-16T05:09:09Z,http://web.archive.org/web/20110716050909/http://www.spotify.com:80/us/legal/end-user-agreement/,3850
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2011-10-12,2011-07-16T05:09:09Z,http://web.archive.org/web/20110716050909/http://www.spotify.com:80/us/legal/end-user-agreement/,3850
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2011-11-12,2011-07-16T05:09:09Z,http://web.archive.org/web/20110716050909/http://www.spotify.com:80/us/legal/end-user-agreement/,3850
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2011-12-12,2011-07-16T05:09:09Z,http://web.archive.org/web/20110716050909/http://www.spotify.com:80/us/legal/end-user-agreement/,3850
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-01-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-02-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-03-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-04-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-05-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-06-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-07-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-08-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-09-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-10-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-11-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2012-12-12,2012-01-13T00:58:19Z,http://web.archive.org/web/20120113005819/http://www.spotify.com:80/us/legal/end-user-agreement/,4606
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2013-01-12,2013-01-13T01:39:20Z,http://web.archive.org/web/20130113013920/http://www.spotify.com/us/legal/end-user-agreement/,4542
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2013-02-12,2013-01-13T01:39:20Z,http://web.archive.org/web/20130113013920/http://www.spotify.com/us/legal/end-user-agreement/,4542
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2013-03-12,2013-01-13T01:39:20Z,http://web.archive.org/web/20130113013920/http://www.spotify.com/us/legal/end-user-agreement/,4542
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2013-04-12,2013-01-13T01:39:20Z,http://web.archive.org/web/20130113013920/http://www.spotify.com/us/legal/end-user-agreement/,4542
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2013-05-12,2013-01-13T01:39:20Z,http://web.archive.org/web/20130113013920/http://www.spotify.com/us/legal/end-user-agreement/,4542
primary,Terms of Use,https://www.spotify.com/us/legal/end-user-agreement/,2013-06-12,2013-01-13T01:39:20Z,http://web.archive.org/web/20130113013920/http://www.spotify.com/us/legal/end-user-agreement/,4542
